Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
150,CA-2024-525110,2024-08-31,2024-09-05,Standard Class,CG-99925,Customer 515,Home Office,West,Oregon,Technology,Machines,Xerox WorkCentre,102.69,2,0.5,-5.95
151,CA-2022-675914,2022-03-29,2022-04-03,Standard Class,CG-71712,Customer 776,Home Office,Central,Indiana,Technology,Phones,Apple iPhone 6S,3301.03,8,0.3,-83.34
152,CA-2023-674251,2023-07-04,2023-07-10,Standard Class,CG-76255,Customer 208,Home Office,West,Arizona,Office Supplies,Binders,Avery Durable Binders,124.2,10,0.0,8.89
153,CA-2023-635167,2023-12-02,2023-12-09,Standard Class,CG-68390,Customer 57,Corporate,Central,Kansas,Office Supplies,Art,SAFCO Arco Folding Chair,122.55,10,0.5,-15.04
154,CA-2023-882032,2023-08-05,2023-08-09,Second Class,CG-38560,Customer 593,Consumer,West,Arizona,Furniture,Furnishings,Tensor Brushed Steel Torchiere,3364.26,7,0.2,1129.58
155,CA-2021-288724,2021-05-04,2021-05-06,First Class,CG-27750,Customer 785,Home Office,West,Arizona,Furniture,Furnishings,Tensor Brushed Steel Torchiere,6320.16,8,0.0,951.07
156,CA-2023-464663,2023-02-13,2023-02-20,Standard Class,CG-25549,Customer 183,Home Office,South,Tennessee,Office Supplies,Fasteners,OIC Binder Clips,1352.26,14,0.0,376.92
157,CA-2021-963355,2021-01-08,2021-01-12,Second Class,CG-40102,Customer 254,Corporate,East,Michigan,Technology,Accessories,Logitech Wireless Mouse,4116.31,12,0.4,39.43
158,CA-2021-170559,2021-08-20,2021-08-27,Standard Class,CG-23224,Customer 609,Consumer,East,Ohio,Technology,Accessories,Kensington Lock,6766.63,13,0.0,908.31
159,CA-2023-403314,2023-06-18,2023-06-23,Standard Class,CG-40692,Customer 750,Home Office,West,Nevada,Technology,Phones,Motorola Smart Phone,11864.19,13,0.0,1175.12
160,CA-2024-547952,2024-09-14,2024-09-20,Standard Class,CG-82856,Customer 508,Consumer,Central,Illinois,Technology,Machines,Brother Intelli-Fax 4750E,381.59,1,0.0,102.68
161,CA-2023-336290,2023-05-03,2023-05-09,Standard Class,CG-49418,Customer 725,Consumer,Central,Missouri,Technology,Copiers,Konica Minolta,3057.99,13,0.5,-237.64
162,CA-2023-988283,2023-12-22,2023-12-27,Standard Class,CG-58637,Customer 95,Home Office,South,Alabama,Technology,Phones,Nokia Smart Phone,1970.04,6,0.0,734.39
163,CA-2024-449138,2024-10-11,2024-10-14,Second Class,CG-49739,Customer 16,Consumer,Central,Wisconsin,Office Supplies,Binders,Avery Durable Binders,316.76,4,0.1,68.99
164,CA-2024-499152,2024-11-25,2024-11-28,Second Class,CG-71112,Customer 547,Home Office,South,Georgia,Furniture,Chairs,Realspace Magellan Chair,1023.62,4,0.3,84.61
165,CA-2023-488712,2023-10-16,2023-10-23,Standard Class,CG-51015,Customer 424,Consumer,Central,Indiana,Technology,Machines,HP Designjet T520,5677.14,14,0.3,705.66
166,CA-2022-445888,2022-06-19,2022-06-26,Standard Class,CG-40149,Customer 389,Home Office,East,New York,Office Supplies,Binders,Wilson Jones Gold Binder,336.11,7,0.2,34.73
167,CA-2023-469283,2023-09-28,2023-09-30,Same Day,CG-32185,Customer 144,Home Office,Central,Minnesota,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",4900.08,8,0.0,1501.73
168,CA-2021-532424,2021-03-11,2021-03-13,First Class,CG-28021,Customer 646,Consumer,West,Arizona,Office Supplies,Paper,Xerox 1967,1042.69,11,0.0,331.07
169,CA-2023-116495,2023-07-23,2023-07-30,Standard Class,CG-10866,Customer 545,Home Office,East,Massachusetts,Furniture,Tables,Bevis 36 x 72 Conference Table,2695.8,10,0.5,128.82
170,CA-2022-200992,2022-08-11,2022-08-18,Standard Class,CG-78732,Customer 153,Consumer,Central,Indiana,Technology,Phones,Samsung Galaxy S6,10642.06,13,0.0,930.71
171,CA-2023-968286,2023-03-24,2023-03-30,Standard Class,CG-20566,Customer 670,Home Office,Central,Kansas,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1477.73,4,0.1,229.04
172,CA-2024-554987,2024-02-06,2024-02-13,Standard Class,CG-94529,Customer 340,Home Office,South,Tennessee,Furniture,Chairs,Global Troy Executive Chair,260.4,3,0.0,58.58
173,CA-2024-690882,2024-11-18,2024-11-21,First Class,CG-96259,Customer 34,Consumer,East,Michigan,Furniture,Chairs,HON 5400 Series Task Chair,440.3,2,0.2,160.6
174,CA-2024-990704,2024-12-30,2025-01-01,First Class,CG-61007,Customer 694,Home Office,East,Michigan,Technology,Phones,Motorola Smart Phone,3421.35,10,0.1,849.67
175,CA-2024-343420,2024-11-12,2024-11-17,Second Class,CG-19963,Customer 349,Home Office,East,Michigan,Technology,Copiers,Konica Minolta,5413.08,6,0.0,455.73
176,CA-2022-812711,2022-07-14,2022-07-18,Second Class,CG-86791,Customer 677,Corporate,West,Utah,Office Supplies,Fasteners,OIC Binder Clips,185.8,6,0.4,-3.8
177,CA-2022-211726,2022-07-03,2022-07-10,Standard Class,CG-21995,Customer 6,Corporate,West,California,Furniture,Bookcases,Bush Westfield Bookcase,1159.92,3,0.4,-63.79
178,CA-2021-193972,2021-06-28,2021-07-04,Standard Class,CG-56388,Customer 568,Consumer,West,Washington,Technology,Machines,HP Designjet T520,3681.02,9,0.4,-438.09
179,CA-2023-277820,2023-04-28,2023-05-03,Standard Class,CG-99825,Customer 390,Consumer,West,Oregon,Office Supplies,Envelopes,Wintrust Envelope Selection,598.27,9,0.1,149.68
180,CA-2021-478666,2021-10-26,2021-11-01,Standard Class,CG-42990,Customer 253,Home Office,Central,Wisconsin,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,696.73,5,0.5,59.08
181,CA-2021-445549,2021-08-08,2021-08-13,Standard Class,CG-67700,Customer 343,Corporate,East,Virginia,Office Supplies,Paper,Easy-staple paper,342.5,6,0.4,31.24
182,CA-2024-828716,2024-11-24,2024-11-30,Standard Class,CG-92955,Customer 503,Home Office,Central,Indiana,Office Supplies,Art,Boston 16-Shelf Bookcase,107.21,7,0.3,-6.71
183,CA-2023-676820,2023-03-16,2023-03-23,Standard Class,CG-13527,Customer 745,Corporate,Central,Kansas,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,2014.74,9,0.0,581.45
184,CA-2024-790658,2024-11-19,2024-11-25,Standard Class,CG-30203,Customer 733,Corporate,Central,Kansas,Office Supplies,Binders,Avery Flexi-View Binders,165.43,3,0.2,22.28
185,CA-2023-951755,2023-04-01,2023-04-08,Standard Class,CG-80373,Customer 609,Home Office,South,Alabama,Technology,Phones,Nokia Smart Phone,363.59,1,0.3,21.99
186,CA-2024-447704,2024-08-18,2024-08-23,Second Class,CG-66420,Customer 109,Consumer,Central,Illinois,Furniture,Chairs,HON 5400 Series Task Chair,5202.12,11,0.4,728.52
187,CA-2023-125755,2023-02-06,2023-02-13,Standard Class,CG-73277,Customer 108,Corporate,East,Virginia,Furniture,Bookcases,Bush Westfield Bookcase,4534.02,9,0.0,774.13
188,CA-2022-857065,2022-10-01,2022-10-06,Standard Class,CG-69303,Customer 327,Consumer,East,New Jersey,Technology,Phones,Samsung Galaxy S6,1919.1,6,0.5,-231.66
189,CA-2022-678719,2022-12-04,2022-12-09,Second Class,CG-30989,Customer 339,Home Office,West,Colorado,Technology,Phones,Samsung Galaxy S6,10433.45,12,0.1,2405.93
190,CA-2022-550418,2022-01-13,2022-01-20,Standard Class,CG-60965,Customer 5,Home Office,South,Louisiana,Technology,Copiers,Canon PC1060 Copier,482.04,1,0.1,99.95
191,CA-2021-375097,2021-07-28,2021-08-02,Second Class,CG-97910,Customer 502,Home Office,West,Arizona,Furniture,Tables,Chromcraft Bull-Nose Table,1158.89,6,0.1,243.53
192,CA-2021-718836,2021-08-22,2021-08-28,Standard Class,CG-21108,Customer 689,Consumer,South,Alabama,Office Supplies,Envelopes,Wintrust Envelope Selection,712.88,14,0.2,264.86
193,CA-2022-543588,2022-01-10,2022-01-15,Standard Class,CG-34347,Customer 499,Home Office,Central,Texas,Technology,Phones,Motorola Smart Phone,4393.69,7,0.0,1103.62
194,CA-2022-110048,2022-08-15,2022-08-21,Standard Class,CG-73518,Customer 140,Consumer,East,Virginia,Office Supplies,Art,Hunt Boston Pencil Sharpener,849.9,10,0.0,299.96
195,CA-2024-331241,2024-12-25,2024-12-28,First Class,CG-48284,Customer 34,Corporate,South,Tennessee,Technology,Copiers,Hewlett Packard LaserJet,2256.9,10,0.0,741.52
196,CA-2023-893547,2023-10-12,2023-10-17,Standard Class,CG-15453,Customer 779,Home Office,South,Alabama,Furniture,Bookcases,Bush Westfield Bookcase,1723.22,5,0.3,21.73
197,CA-2024-956401,2024-08-31,2024-09-04,Second Class,CG-21401,Customer 450,Consumer,West,Utah,Technology,Accessories,Kensington Lock,526.76,1,0.5,-37.48
198,CA-2024-944565,2024-12-26,2024-12-30,Second Class,CG-17780,Customer 584,Corporate,Central,Kansas,Furniture,Tables,Bretford CR4500,538.68,3,0.1,180.32
199,CA-2022-886530,2022-08-23,2022-08-29,Standard Class,CG-63948,Customer 61,Corporate,Central,Missouri,Office Supplies,Appliances,Hoover Portapower Machine,859.32,9,0.0,83.75
200,CA-2021-705474,2021-10-27,2021-10-30,Second Class,CG-92890,Customer 276,Home Office,East,Pennsylvania,Office Supplies,Art,Hunt Boston Pencil Sharpener,510.44,11,0.4,-1.61
201,CA-2021-443187,2021-07-10,2021-07-17,Standard Class,CG-86278,Customer 3,Home Office,West,Utah,Technology,Copiers,Hewlett Packard LaserJet,1066.56,6,0.5,144.07
202,CA-2021-438548,2021-05-10,2021-05-14,Second Class,CG-47171,Customer 346,Home Office,Central,Kansas,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1492.09,7,0.1,332.96
203,CA-2022-999312,2022-12-05,2022-12-07,First Class,CG-30707,Customer 452,Corporate,South,South Carolina,Office Supplies,Art,Hunt Boston Pencil Sharpener,51.48,11,0.5,-7.47
204,CA-2022-796787,2022-09-11,2022-09-17,Standard Class,CG-95054,Customer 170,Consumer,East,Ohio,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,706.56,6,0.2,55.71
205,CA-2024-337178,2024-09-04,2024-09-09,Standard Class,CG-78084,Customer 697,Corporate,East,Virginia,Technology,Machines,Xerox WorkCentre,250.16,8,0.0,24.13
206,CA-2021-193670,2021-09-04,2021-09-05,Same Day,CG-23425,Customer 106,Corporate,Central,Kansas,Furniture,Chairs,Realspace Magellan Chair,4637.6,8,0.0,603.5
207,CA-2021-272088,2021-09-30,2021-10-05,Second Class,CG-67684,Customer 360,Home Office,South,South Carolina,Technology,Machines,Brother Intelli-Fax 4750E,1774.26,9,0.0,467.72
208,CA-2022-550246,2022-03-21,2022-03-26,Standard Class,CG-51222,Customer 144,Consumer,South,South Carolina,Furniture,Tables,Chromcraft Bull-Nose Table,216.97,2,0.4,-9.66
209,CA-2024-409898,2024-11-15,2024-11-22,Standard Class,CG-94694,Customer 56,Consumer,Central,Kansas,Technology,Phones,Motorola Smart Phone,3796.99,4,0.1,1183.69
210,CA-2024-238394,2024-07-30,2024-08-06,Standard Class,CG-60703,Customer 583,Corporate,East,Virginia,Technology,Copiers,Canon PC1060 Copier,748.87,1,0.3,97.49
211,CA-2024-759104,2024-04-17,2024-04-23,Standard Class,CG-75673,Customer 786,Corporate,West,California,Technology,Accessories,Kensington Lock,169.45,1,0.4,0.34
212,CA-2021-509711,2021-06-21,2021-06-28,Standard Class,CG-86865,Customer 650,Home Office,East,New Jersey,Technology,Copiers,Canon PC1060 Copier,14397.24,13,0.0,3422.75
213,CA-2022-157701,2022-05-04,2022-05-09,Standard Class,CG-50539,Customer 683,Home Office,South,Louisiana,Office Supplies,Storage,Fellowes Super Stor/Drawer,92.84,2,0.5,3.13
214,CA-2021-233096,2021-10-09,2021-10-12,Second Class,CG-45227,Customer 751,Consumer,West,Utah,Office Supplies,Art,SAFCO Arco Folding Chair,250.37,6,0.2,27.15
215,CA-2021-158132,2021-05-11,2021-05-18,Standard Class,CG-75484,Customer 581,Consumer,Central,Indiana,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,2127.28,8,0.5,6.88
216,CA-2024-112884,2024-10-12,2024-10-15,Second Class,CG-42053,Customer 48,Corporate,West,Arizona,Technology,Accessories,Kensington Lock,896.71,1,0.0,314.33
217,CA-2021-536476,2021-03-14,2021-03-21,Standard Class,CG-51934,Customer 278,Consumer,East,Michigan,Technology,Copiers,Canon PC1060 Copier,5648.45,7,0.1,918.61
218,CA-2022-911102,2022-04-03,2022-04-05,First Class,CG-50723,Customer 336,Consumer,West,Washington,Office Supplies,Envelopes,Poly String & Button Envelopes,95.64,2,0.5,10.5
219,CA-2022-617326,2022-08-21,2022-08-27,Standard Class,CG-35614,Customer 751,Home Office,Central,Illinois,Office Supplies,Paper,Xerox 1967,150.52,4,0.5,-5.95
220,CA-2022-789233,2022-04-23,2022-04-30,Standard Class,CG-59319,Customer 756,Home Office,South,Florida,Furniture,Tables,Bevis 36 x 72 Conference Table,479.14,1,0.3,-71.66
221,CA-2023-986575,2023-10-05,2023-10-05,Same Day,CG-78125,Customer 423,Home Office,East,Virginia,Technology,Phones,Motorola Smart Phone,1725.26,2,0.0,642.57
222,CA-2021-237057,2021-07-15,2021-07-22,Standard Class,CG-41034,Customer 299,Corporate,West,Arizona,Technology,Copiers,Konica Minolta,1978.72,2,0.0,400.18
223,CA-2023-272359,2023-07-17,2023-07-22,Standard Class,CG-68925,Customer 478,Corporate,Central,Minnesota,Technology,Copiers,Konica Minolta,3401.88,3,0.0,355.13
224,CA-2022-830729,2022-09-24,2022-09-29,Standard Class,CG-89076,Customer 42,Consumer,East,Virginia,Technology,Phones,Apple iPhone 6S,1412.22,13,0.2,479.07
225,CA-2023-524035,2023-03-23,2023-03-30,Standard Class,CG-69270,Customer 570,Home Office,East,New Jersey,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,5314.96,14,0.0,323.57
226,CA-2021-520040,2021-10-14,2021-10-19,Standard Class,CG-58790,Customer 703,Home Office,South,Florida,Office Supplies,Binders,Avery Durable Binders,335.56,4,0.0,40.05
227,CA-2021-196446,2021-06-03,2021-06-08,Standard Class,CG-53456,Customer 126,Consumer,Central,Kansas,Office Supplies,Storage,Rogers File Cabinet,130.84,11,0.5,12.14
228,CA-2023-296242,2023-03-20,2023-03-26,Standard Class,CG-46042,Customer 287,Corporate,South,South Carolina,Technology,Phones,Motorola Smart Phone,1741.66,3,0.3,-149.06
229,CA-2022-539599,2022-08-28,2022-09-04,Standard Class,CG-36143,Customer 659,Home Office,East,Ohio,Furniture,Chairs,Realspace Magellan Chair,679.84,2,0.2,125.13
230,CA-2024-288550,2024-01-21,2024-01-25,Second Class,CG-13416,Customer 327,Home Office,Central,Wisconsin,Furniture,Chairs,Global Troy Executive Chair,4643.92,9,0.3,-155.5
231,CA-2023-352867,2023-08-25,2023-09-01,Standard Class,CG-44934,Customer 547,Home Office,West,Colorado,Furniture,Chairs,Global Troy Executive Chair,2399.16,3,0.0,328.09
232,CA-2021-129576,2021-12-22,2021-12-29,Standard Class,CG-56095,Customer 582,Home Office,South,North Carolina,Furniture,Tables,Bretford CR4500,2595.26,12,0.3,322.32
233,CA-2023-100716,2023-10-02,2023-10-07,Standard Class,CG-53481,Customer 629,Consumer,Central,Illinois,Furniture,Tables,Chromcraft Bull-Nose Table,989.96,4,0.0,231.91
234,CA-2022-482614,2022-10-25,2022-10-30,Standard Class,CG-19506,Customer 383,Home Office,East,Michigan,Furniture,Bookcases,Sauder Forest Hills,1507.08,3,0.0,521.85
235,CA-2022-282664,2022-10-23,2022-10-28,Standard Class,CG-83659,Customer 711,Home Office,Central,Minnesota,Office Supplies,Fasteners,Advantus Push Pins,261.0,7,0.5,11.68
236,CA-2022-700660,2022-09-21,2022-09-25,Second Class,CG-61327,Customer 790,Home Office,East,Virginia,Technology,Accessories,Logitech Wireless Mouse,2148.0,12,0.0,820.7
237,CA-2024-181586,2024-06-06,2024-06-13,Standard Class,CG-41194,Customer 356,Corporate,Central,Kansas,Furniture,Tables,Bretford CR4500,1239.68,8,0.0,205.67
238,CA-2021-855408,2021-01-24,2021-01-29,Standard Class,CG-10167,Customer 50,Corporate,Central,Wisconsin,Furniture,Chairs,Realspace Magellan Chair,2779.63,6,0.2,904.65
239,CA-2023-177289,2023-02-15,2023-02-21,Standard Class,CG-14379,Customer 302,Consumer,South,Tennessee,Technology,Copiers,Canon PC1060 Copier,1070.42,8,0.1,114.46
240,CA-2021-743453,2021-12-15,2021-12-17,First Class,CG-73273,Customer 722,Consumer,West,Oregon,Technology,Machines,Brother Intelli-Fax 4750E,7977.78,9,0.0,1342.52
241,CA-2021-411847,2021-04-20,2021-04-25,Standard Class,CG-41135,Customer 99,Consumer,South,Georgia,Technology,Accessories,Logitech Wireless Mouse,6552.28,7,0.2,1842.56
242,CA-2021-126985,2021-01-08,2021-01-14,Standard Class,CG-37125,Customer 175,Home Office,West,Oregon,Technology,Copiers,Canon PC1060 Copier,5466.78,11,0.5,-492.54
243,CA-2023-499974,2023-03-26,2023-04-02,Standard Class,CG-58418,Customer 192,Corporate,West,Oregon,Technology,Phones,Nokia Smart Phone,2244.4,11,0.4,-212.18
244,CA-2022-460491,2022-04-09,2022-04-13,First Class,CG-80968,Customer 424,Home Office,South,North Carolina,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1616.94,13,0.0,129.35
245,CA-2024-513982,2024-11-08,2024-11-11,First Class,CG-14551,Customer 515,Home Office,South,Alabama,Furniture,Chairs,Global Troy Executive Chair,984.7,4,0.5,-59.42
246,CA-2021-556542,2021-12-09,2021-12-09,Same Day,CG-36465,Customer 643,Consumer,South,Georgia,Office Supplies,Art,SAFCO Arco Folding Chair,118.93,7,0.0,47.08
247,CA-2023-112964,2023-03-06,2023-03-13,Standard Class,CG-91665,Customer 602,Home Office,West,California,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,89.95,5,0.5,11.26
248,CA-2024-661652,2024-03-06,2024-03-11,Standard Class,CG-55071,Customer 421,Corporate,East,Pennsylvania,Technology,Phones,Nokia Smart Phone,11121.7,10,0.0,3614.67
249,CA-2021-447596,2021-12-19,2021-12-24,Standard Class,CG-41139,Customer 51,Home Office,South,Florida,Technology,Copiers,Konica Minolta,4972.11,11,0.4,-687.97
250,CA-2022-339030,2022-09-13,2022-09-19,Standard Class,CG-27614,Customer 308,Home Office,West,Oregon,Technology,Machines,HP Designjet T520,11375.43,11,0.0,4440.67
251,CA-2024-896386,2024-08-15,2024-08-21,Standard Class,CG-77698,Customer 383,Consumer,South,Alabama,Technology,Machines,HP Designjet T520,2329.57,14,0.4,168.39
252,CA-2023-973390,2023-11-04,2023-11-11,Standard Class,CG-36309,Customer 60,Consumer,Central,Missouri,Office Supplies,Art,SAFCO Arco Folding Chair,88.54,1,0.0,10.4
253,CA-2022-353690,2022-02-12,2022-02-18,Standard Class,CG-58819,Customer 501,Home Office,Central,Missouri,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,4880.59,11,0.0,1407.62
254,CA-2021-505343,2021-12-01,2021-12-04,First Class,CG-16507,Customer 167,Home Office,Central,Minnesota,Technology,Accessories,Kensington Lock,10875.36,12,0.0,1628.85
255,CA-2022-238741,2022-02-28,2022-03-06,Standard Class,CG-94852,Customer 178,Home Office,East,Ohio,Furniture,Tables,Bretford CR4500,6293.84,14,0.0,1359.05
256,CA-2024-328808,2024-12-23,2024-12-27,Second Class,CG-71171,Customer 310,Home Office,Central,Missouri,Furniture,Tables,Chromcraft Bull-Nose Table,7102.55,14,0.3,-87.37
257,CA-2024-213355,2024-09-18,2024-09-19,Same Day,CG-73142,Customer 66,Corporate,West,Arizona,Office Supplies,Fasteners,Advantus Push Pins,466.72,10,0.2,72.09
258,CA-2024-944554,2024-12-27,2024-12-29,Same Day,CG-88647,Customer 414,Home Office,Central,Missouri,Technology,Machines,HP Designjet T520,1024.89,3,0.1,373.97
259,CA-2023-711344,2023-10-16,2023-10-17,Same Day,CG-84978,Customer 195,Corporate,West,Utah,Technology,Accessories,Logitech Wireless Mouse,4582.58,7,0.4,325.45
260,CA-2023-593649,2023-01-05,2023-01-10,Standard Class,CG-26769,Customer 759,Corporate,South,Louisiana,Office Supplies,Binders,Wilson Jones Gold Binder,763.74,9,0.0,116.72
261,CA-2021-447411,2021-07-02,2021-07-07,Standard Class,CG-58717,Customer 267,Home Office,Central,Missouri,Office Supplies,Supplies,Acco Remark Laser Pointer,227.1,5,0.4,19.63
262,CA-2024-500209,2024-07-23,2024-07-30,Standard Class,CG-79446,Customer 306,Corporate,South,Florida,Technology,Copiers,Canon PC1060 Copier,453.28,4,0.0,160.29
263,CA-2023-611265,2023-04-19,2023-04-20,Same Day,CG-53598,Customer 647,Consumer,East,New Jersey,Furniture,Tables,Bevis 36 x 72 Conference Table,2563.68,14,0.0,827.12
264,CA-2022-917629,2022-03-05,2022-03-08,Second Class,CG-21539,Customer 133,Home Office,South,North Carolina,Technology,Phones,Samsung Galaxy S6,1056.38,3,0.5,90.39
265,CA-2023-893612,2023-02-25,2023-03-04,Standard Class,CG-79603,Customer 196,Consumer,South,Tennessee,Technology,Copiers,Hewlett Packard LaserJet,1579.86,6,0.0,572.23
266,CA-2024-963862,2024-11-21,2024-11-24,First Class,CG-15992,Customer 306,Corporate,East,Pennsylvania,Office Supplies,Labels,Avery Laser Labels,96.6,7,0.2,10.48
267,CA-2023-335217,2023-10-01,2023-10-06,Standard Class,CG-27197,Customer 217,Home Office,East,New Jersey,Technology,Machines,HP Designjet T520,1738.7,13,0.4,-250.83
268,CA-2024-150290,2024-08-25,2024-08-29,Second Class,CG-96765,Customer 111,Home Office,Central,Missouri,Furniture,Tables,Bevis 36 x 72 Conference Table,3555.55,5,0.0,916.88
269,CA-2023-819050,2023-06-29,2023-07-06,Standard Class,CG-92616,Customer 10,Corporate,West,Nevada,Furniture,Chairs,Realspace Magellan Chair,3143.64,12,0.0,383.28
270,CA-2021-738584,2021-08-03,2021-08-10,Standard Class,CG-36181,Customer 797,Corporate,East,Virginia,Technology,Phones,Apple iPhone 6S,335.5,2,0.0,75.22
271,CA-2021-102871,2021-11-25,2021-12-01,Standard Class,CG-11671,Customer 688,Consumer,South,North Carolina,Office Supplies,Binders,Avery Flexi-View Binders,548.88,12,0.5,-27.89
